ID,Name,gds,description,sample_id,type
,,GDS4431,,GSM627193,
20416.0,GDS4431_25,GDS4431,paternal age: 40,GSM627084,age
,,GDS4431,,GSM627096,
,,GDS4431,,GSM627191,
20417.0,GDS4431_26,GDS4431,paternal age: 41,GSM627100,age
,,GDS4431,,GSM627112,
,,GDS4431,,GSM627176,
,,GDS4431,,GSM627194,
20418.0,GDS4431_27,GDS4431,paternal age: 42,GSM627154,age
20419.0,GDS4431_28,GDS4431,paternal age: 43,GSM627187,age
20420.0,GDS4431_29,GDS4431,paternal age: 44,GSM627198,age
20421.0,GDS4431_30,GDS4431,paternal age: 46,GSM627160,age
,,GDS4431,,GSM627185,
20422.0,GDS4431_31,GDS4431,paternal age: 49,GSM627206,age
20423.0,GDS4431_32,GDS4431,paternal age: n/a,GSM627083,age
,,GDS4431,,GSM627098,
,,GDS4431,,GSM627104,
,,GDS4431,,GSM627106,
,,GDS4431,,GSM627123,
,,GDS4431,,GSM627129,
,,GDS4431,,GSM627131,
,,GDS4431,,GSM627161,
,,GDS4431,,GSM627162,
,,GDS4431,,GSM627189,
,,GDS4431,,GSM627210,
20424.0,GDS4431_33,GDS4431,batch 1,GSM627128,other
,,GDS4431,,GSM627216,
,,GDS4431,,GSM627110,
,,GDS4431,,GSM627190,
,,GDS4431,,GSM627132,
,,GDS4431,,GSM627167,
,,GDS4431,,GSM627114,
,,GDS4431,,GSM627134,
,,GDS4431,,GSM627137,
,,GDS4431,,GSM627148,
,,GDS4431,,GSM627071,
,,GDS4431,,GSM627094,
,,GDS4431,,GSM627122,
,,GDS4431,,GSM627171,
,,GDS4431,,GSM627209,
,,GDS4431,,GSM627174,
,,GDS4431,,GSM627213,
,,GDS4431,,GSM627102,
,,GDS4431,,GSM627073,
,,GDS4431,,GSM627108,
,,GDS4431,,GSM627126,
,,GDS4431,,GSM627157,
,,GDS4431,,GSM627201,
,,GDS4431,,GSM627087,
,,GDS4431,,GSM627089,
,,GDS4431,,GSM627092,
,,GDS4431,,GSM627197,
,,GDS4431,,GSM627136,
,,GDS4431,,GSM627215,
,,GDS4431,,GSM627072,
,,GDS4431,,GSM627080,
,,GDS4431,,GSM627088,
,,GDS4431,,GSM627109,
,,GDS4431,,GSM627111,
,,GDS4431,,GSM627113,
,,GDS4431,,GSM627133,
,,GDS4431,,GSM627144,
,,GDS4431,,GSM627158,
,,GDS4431,,GSM627177,
,,GDS4431,,GSM627196,
,,GDS4431,,GSM627095,
,,GDS4431,,GSM627141,
,,GDS4431,,GSM627143,
,,GDS4431,,GSM627145,
,,GDS4431,,GSM627152,
,,GDS4431,,GSM627200,
,,GDS4431,,GSM627164,
,,GDS4431,,GSM627082,
,,GDS4431,,GSM627138,
,,GDS4431,,GSM627150,
,,GDS4431,,GSM627166,
,,GDS4431,,GSM627186,
,,GDS4431,,GSM627119,
,,GDS4431,,GSM627214,
,,GDS4431,,GSM627172,
,,GDS4431,,GSM627116,
,,GDS4431,,GSM627191,
,,GDS4431,,GSM627100,
,,GDS4431,,GSM627112,
,,GDS4431,,GSM627160,
,,GDS4431,,GSM627185,
,,GDS4431,,GSM627083,
,,GDS4431,,GSM627098,
,,GDS4431,,GSM627104,
,,GDS4431,,GSM627131,
,,GDS4431,,GSM627161,
,,GDS4431,,GSM627162,
,,GDS4431,,GSM627210,
20425.0,GDS4431_34,GDS4431,batch 2,GSM627212,other
,,GDS4431,,GSM627107,
,,GDS4431,,GSM627169,
,,GDS4431,,GSM627103,
,,GDS4431,,GSM627192,
,,GDS4431,,GSM627203,
,,GDS4431,,GSM627101,
,,GDS4431,,GSM627130,
,,GDS4431,,GSM627118,
,,GDS4431,,GSM627151,
,,GDS4431,,GSM627163,
,,GDS4431,,GSM627211,
,,GDS4431,,GSM627115,
,,GDS4431,,GSM627125,
,,GDS4431,,GSM627135,
,,GDS4431,,GSM627170,
,,GDS4431,,GSM627178,
,,GDS4431,,GSM627199,
,,GDS4431,,GSM627140,
,,GDS4431,,GSM627149,
,,GDS4431,,GSM627147,
,,GDS4431,,GSM627195,
,,GDS4431,,GSM627204,
,,GDS4431,,GSM627207,
,,GDS4431,,GSM627078,
,,GDS4431,,GSM627090,
,,GDS4431,,GSM627099,
,,GDS4431,,GSM627105,
,,GDS4431,,GSM627117,
,,GDS4431,,GSM627121,
,,GDS4431,,GSM627127,
,,GDS4431,,GSM627146,
,,GDS4431,,GSM627156,
,,GDS4431,,GSM627188,
,,GDS4431,,GSM627076,
,,GDS4431,,GSM627173,
,,GDS4431,,GSM627179,
,,GDS4431,,GSM627208,
,,GDS4431,,GSM627081,
,,GDS4431,,GSM627091,
,,GDS4431,,GSM627097,
,,GDS4431,,GSM627153,
,,GDS4431,,GSM627155,
,,GDS4431,,GSM627165,
,,GDS4431,,GSM627168,
,,GDS4431,,GSM627183,
,,GDS4431,,GSM627086,
,,GDS4431,,GSM627142,
,,GDS4431,,GSM627182,
,,GDS4431,,GSM627202,
,,GDS4431,,GSM627159,
,,GDS4431,,GSM627079,
,,GDS4431,,GSM627074,
,,GDS4431,,GSM627077,
,,GDS4431,,GSM627093,
,,GDS4431,,GSM627120,
,,GDS4431,,GSM627124,
,,GDS4431,,GSM627175,
,,GDS4431,,GSM627075,
,,GDS4431,,GSM627085,
,,GDS4431,,GSM627139,
,,GDS4431,,GSM627181,
,,GDS4431,,GSM627205,
,,GDS4431,,GSM627180,
,,GDS4431,,GSM627184,
,,GDS4431,,GSM627193,
,,GDS4431,,GSM627084,
,,GDS4431,,GSM627096,
,,GDS4431,,GSM627176,
,,GDS4431,,GSM627194,
,,GDS4431,,GSM627154,
,,GDS4431,,GSM627187,
,,GDS4431,,GSM627198,
,,GDS4431,,GSM627206,
,,GDS4431,,GSM627106,
,,GDS4431,,GSM627123,
,,GDS4431,,GSM627129,
,,GDS4431,,GSM627189,
20426.0,GDS4432_1,GDS4432,Brucella suis S1330,GSM528208,infection
,,GDS4432,,GSM528207,
,,GDS4432,,GSM528206,
,,GDS4432,,GSM528214,
,,GDS4432,,GSM528213,
,,GDS4432,,GSM528212,
,,GDS4432,,GSM528205,
,,GDS4432,,GSM528204,
,,GDS4432,,GSM528203,
,,GDS4432,,GSM528211,
,,GDS4432,,GSM528210,
,,GDS4432,,GSM528209,
,,GDS4432,,GSM528200,
,,GDS4432,,GSM528199,
,,GDS4432,,GSM528198,
,,GDS4432,,GSM528197,
,,GDS4432,,GSM528196,
,,GDS4432,,GSM528195,
20427.0,GDS4432_2,GDS4432,Brucella suis VTRS1,GSM528230,infection
,,GDS4432,,GSM528229,
,,GDS4432,,GSM528228,
,,GDS4432,,GSM528237,
,,GDS4432,,GSM528236,
,,GDS4432,,GSM528235,
,,GDS4432,,GSM528227,
,,GDS4432,,GSM528226,
,,GDS4432,,GSM528225,
,,GDS4432,,GSM528234,
,,GDS4432,,GSM528233,
,,GDS4432,,GSM528232,
,,GDS4432,,GSM528224,
,,GDS4432,,GSM528223,
,,GDS4432,,GSM528222,
,,GDS4432,,GSM528220,
,,GDS4432,,GSM528219,
,,GDS4432,,GSM528218,
20428.0,GDS4432_3,GDS4432,no infection control,GSM528217,infection
,,GDS4432,,GSM528216,
,,GDS4432,,GSM528194,
,,GDS4432,,GSM528193,
,,GDS4432,,GSM528192,
,,GDS4432,,GSM528215,
20429.0,GDS4432_4,GDS4432,post infection: n/a,GSM528192,time
,,GDS4432,,GSM528193,
,,GDS4432,,GSM528194,
,,GDS4432,,GSM528215,
,,GDS4432,,GSM528216,
,,GDS4432,,GSM528217,
20430.0,GDS4432_5,GDS4432,post infection: hour 1,GSM528195,time
,,GDS4432,,GSM528196,
,,GDS4432,,GSM528197,
,,GDS4432,,GSM528218,
,,GDS4432,,GSM528219,
,,GDS4432,,GSM528220,
20431.0,GDS4432_6,GDS4432,post infection: hour 2,GSM528222,time
,,GDS4432,,GSM528223,
,,GDS4432,,GSM528224,
,,GDS4432,,GSM528198,
,,GDS4432,,GSM528199,
,,GDS4432,,GSM528200,
20432.0,GDS4432_7,GDS4432,post infection: hour 4,GSM528225,time
,,GDS4432,,GSM528226,
,,GDS4432,,GSM528227,
,,GDS4432,,GSM528203,
,,GDS4432,,GSM528204,
,,GDS4432,,GSM528205,
20433.0,GDS4432_8,GDS4432,post infection: hour 8,GSM528228,time
,,GDS4432,,GSM528229,
,,GDS4432,,GSM528230,
,,GDS4432,,GSM528206,
,,GDS4432,,GSM528207,
,,GDS4432,,GSM528208,
20434.0,GDS4432_9,GDS4432,post infection: hour 24,GSM528232,time
,,GDS4432,,GSM528233,
,,GDS4432,,GSM528234,
,,GDS4432,,GSM528209,
,,GDS4432,,GSM528210,
,,GDS4432,,GSM528211,
20435.0,GDS4432_10,GDS4432,post infection: hour 48,GSM528235,time
,,GDS4432,,GSM528236,
,,GDS4432,,GSM528237,
,,GDS4432,,GSM528212,
,,GDS4432,,GSM528213,
,,GDS4432,,GSM528214,
20436.0,GDS4433_1,GDS4433,septic peritonitis,GSM599841,disease state
,,GDS4433,,GSM599842,
,,GDS4433,,GSM599843,
,,GDS4433,,GSM599844,
,,GDS4433,,GSM599845,
,,GDS4433,,GSM599846,
,,GDS4433,,GSM599847,
,,GDS4433,,GSM599848,
20437.0,GDS4433_2,GDS4433,control,GSM599849,disease state
,,GDS4433,,GSM599850,
,,GDS4433,,GSM599851,
,,GDS4433,,GSM599852,
20438.0,GDS4433_3,GDS4433,TLR-deficient Myd88-/-;TrifLps2/Lps2,GSM599841,genotype/variation
,,GDS4433,,GSM599842,
,,GDS4433,,GSM599843,
,,GDS4433,,GSM599844,
20439.0,GDS4433_4,GDS4433,wild type,GSM599845,genotype/variation
,,GDS4433,,GSM599846,
,,GDS4433,,GSM599847,
,,GDS4433,,GSM599848,
,,GDS4433,,GSM599849,
,,GDS4433,,GSM599850,
,,GDS4433,,GSM599851,
,,GDS4433,,GSM599852,
20440.0,GDS4434_1,GDS4434,Tsc1-/- deficient,GSM738380,genotype/variation
,,GDS4434,,GSM738378,
,,GDS4434,,GSM738375,
,,GDS4434,,GSM738379,
,,GDS4434,,GSM738377,
,,GDS4434,,GSM738373,
20441.0,GDS4434_2,GDS4434,wild type,GSM738372,genotype/variation
,,GDS4434,,GSM738368,
,,GDS4434,,GSM738365,
,,GDS4434,,GSM738370,
,,GDS4434,,GSM738367,
,,GDS4434,,GSM738363,
20442.0,GDS4434_3,GDS4434,anti-CD3-CD28 stimulation,GSM738365,protocol
,,GDS4434,,GSM738368,
,,GDS4434,,GSM738372,
,,GDS4434,,GSM738375,
,,GDS4434,,GSM738378,
,,GDS4434,,GSM738380,
20443.0,GDS4434_4,GDS4434,no stimulation,GSM738363,protocol
,,GDS4434,,GSM738367,
,,GDS4434,,GSM738370,
,,GDS4434,,GSM738373,
,,GDS4434,,GSM738377,
,,GDS4434,,GSM738379,
20444.0,GDS4437_1,GDS4437,SCS-BTA18-Q favorable,GSM605490,genotype/variation
,,GDS4437,,GSM605491,
,,GDS4437,,GSM605492,
,,GDS4437,,GSM605493,
,,GDS4437,,GSM605494,
,,GDS4437,,GSM605495,
,,GDS4437,,GSM605496,
,,GDS4437,,GSM605497,
,,GDS4437,,GSM605498,
,,GDS4437,,GSM605499,
,,GDS4437,,GSM605500,
,,GDS4437,,GSM605501,
,,GDS4437,,GSM605502,
,,GDS4437,,GSM605503,
,,GDS4437,,GSM605504,
,,GDS4437,,GSM605505,
,,GDS4437,,GSM605506,
,,GDS4437,,GSM605507,
,,GDS4437,,GSM605508,
,,GDS4437,,GSM605509,
,,GDS4437,,GSM605510,
,,GDS4437,,GSM605511,
,,GDS4437,,GSM605512,
,,GDS4437,,GSM605513,
,,GDS4437,,GSM605514,
,,GDS4437,,GSM605515,
,,GDS4437,,GSM605516,
,,GDS4437,,GSM605517,
,,GDS4437,,GSM605518,
,,GDS4437,,GSM605519,
,,GDS4437,,GSM605520,
,,GDS4437,,GSM605521,
,,GDS4437,,GSM605522,
,,GDS4437,,GSM605523,
,,GDS4437,,GSM605548,
,,GDS4437,,GSM605549,
,,GDS4437,,GSM605550,
,,GDS4437,,GSM605551,
,,GDS4437,,GSM605552,
,,GDS4437,,GSM605553,
,,GDS4437,,GSM605554,
,,GDS4437,,GSM605555,
,,GDS4437,,GSM605556,
,,GDS4437,,GSM605557,
,,GDS4437,,GSM605558,
,,GDS4437,,GSM605559,
,,GDS4437,,GSM605560,
,,GDS4437,,GSM605561,
,,GDS4437,,GSM605562,
,,GDS4437,,GSM605563,
,,GDS4437,,GSM605564,
,,GDS4437,,GSM605565,
20445.0,GDS4437_2,GDS4437,SCS-BTA18-q unfavorable,GSM605524,genotype/variation
,,GDS4437,,GSM605525,
,,GDS4437,,GSM605526,
,,GDS4437,,GSM605527,
,,GDS4437,,GSM605528,
,,GDS4437,,GSM605529,
,,GDS4437,,GSM605530,
,,GDS4437,,GSM605531,
,,GDS4437,,GSM605532,
,,GDS4437,,GSM605533,
,,GDS4437,,GSM605534,
,,GDS4437,,GSM605535,
,,GDS4437,,GSM605536,
,,GDS4437,,GSM605537,
,,GDS4437,,GSM605538,
,,GDS4437,,GSM605539,
,,GDS4437,,GSM605540,
,,GDS4437,,GSM605541,
,,GDS4437,,GSM605542,
,,GDS4437,,GSM605543,
,,GDS4437,,GSM605544,
,,GDS4437,,GSM605545,
,,GDS4437,,GSM605546,
,,GDS4437,,GSM605547,
,,GDS4437,,GSM605566,
,,GDS4437,,GSM605567,
,,GDS4437,,GSM605568,
,,GDS4437,,GSM605569,
,,GDS4437,,GSM605570,
,,GDS4437,,GSM605571,
,,GDS4437,,GSM605572,
,,GDS4437,,GSM605573,
,,GDS4437,,GSM605574,
,,GDS4437,,GSM605575,
,,GDS4437,,GSM605576,
,,GDS4437,,GSM605577,
20446.0,GDS4437_3,GDS4437,E. coli innoculated,GSM605507,protocol
,,GDS4437,,GSM605508,
,,GDS4437,,GSM605509,
,,GDS4437,,GSM605510,
,,GDS4437,,GSM605511,
,,GDS4437,,GSM605512,
,,GDS4437,,GSM605513,
,,GDS4437,,GSM605514,
,,GDS4437,,GSM605515,
,,GDS4437,,GSM605516,
,,GDS4437,,GSM605517,
,,GDS4437,,GSM605518,
,,GDS4437,,GSM605519,
,,GDS4437,,GSM605520,
,,GDS4437,,GSM605521,
,,GDS4437,,GSM605522,
,,GDS4437,,GSM605523,
,,GDS4437,,GSM605534,
,,GDS4437,,GSM605535,
,,GDS4437,,GSM605536,
,,GDS4437,,GSM605537,
,,GDS4437,,GSM605538,
,,GDS4437,,GSM605539,
,,GDS4437,,GSM605540,
,,GDS4437,,GSM605541,
,,GDS4437,,GSM605542,
,,GDS4437,,GSM605543,
,,GDS4437,,GSM605544,
,,GDS4437,,GSM605545,
,,GDS4437,,GSM605546,
,,GDS4437,,GSM605547,
20447.0,GDS4437_4,GDS4437,S. aureus innoculated,GSM605548,protocol
,,GDS4437,,GSM605549,
,,GDS4437,,GSM605550,
,,GDS4437,,GSM605551,
,,GDS4437,,GSM605552,
,,GDS4437,,GSM605553,
,,GDS4437,,GSM605554,
,,GDS4437,,GSM605555,
,,GDS4437,,GSM605556,
,,GDS4437,,GSM605557,
,,GDS4437,,GSM605558,
,,GDS4437,,GSM605559,
,,GDS4437,,GSM605560,
,,GDS4437,,GSM605561,
,,GDS4437,,GSM605562,
,,GDS4437,,GSM605563,
,,GDS4437,,GSM605564,
,,GDS4437,,GSM605565,
,,GDS4437,,GSM605566,
,,GDS4437,,GSM605567,
,,GDS4437,,GSM605568,
,,GDS4437,,GSM605569,
,,GDS4437,,GSM605570,
,,GDS4437,,GSM605571,
,,GDS4437,,GSM605572,
,,GDS4437,,GSM605573,
,,GDS4437,,GSM605574,
,,GDS4437,,GSM605575,
,,GDS4437,,GSM605576,
,,GDS4437,,GSM605577,
20448.0,GDS4437_5,GDS4437,uninnoculated control,GSM605490,protocol
,,GDS4437,,GSM605491,
,,GDS4437,,GSM605492,
,,GDS4437,,GSM605493,
,,GDS4437,,GSM605494,
,,GDS4437,,GSM605495,
,,GDS4437,,GSM605496,
,,GDS4437,,GSM605497,
,,GDS4437,,GSM605498,
,,GDS4437,,GSM605499,
,,GDS4437,,GSM605500,
,,GDS4437,,GSM605501,
,,GDS4437,,GSM605502,
,,GDS4437,,GSM605503,
,,GDS4437,,GSM605504,
,,GDS4437,,GSM605505,
,,GDS4437,,GSM605506,
,,GDS4437,,GSM605524,
,,GDS4437,,GSM605525,
,,GDS4437,,GSM605526,
,,GDS4437,,GSM605527,
,,GDS4437,,GSM605528,
,,GDS4437,,GSM605529,
,,GDS4437,,GSM605530,
,,GDS4437,,GSM605531,
,,GDS4437,,GSM605532,
,,GDS4437,,GSM605533,
20449.0,GDS4437_6,GDS4437,hour 1,GSM605490,time
,,GDS4437,,GSM605491,
,,GDS4437,,GSM605492,
,,GDS4437,,GSM605493,
,,GDS4437,,GSM605494,
,,GDS4437,,GSM605495,
,,GDS4437,,GSM605507,
,,GDS4437,,GSM605508,
,,GDS4437,,GSM605509,
,,GDS4437,,GSM605510,
,,GDS4437,,GSM605511,
,,GDS4437,,GSM605512,
,,GDS4437,,GSM605524,
,,GDS4437,,GSM605525,
,,GDS4437,,GSM605526,
,,GDS4437,,GSM605534,
,,GDS4437,,GSM605535,
,,GDS4437,,GSM605536,
,,GDS4437,,GSM605537,
,,GDS4437,,GSM605538,
,,GDS4437,,GSM605548,
,,GDS4437,,GSM605549,
,,GDS4437,,GSM605550,
,,GDS4437,,GSM605551,
,,GDS4437,,GSM605552,
,,GDS4437,,GSM605553,
,,GDS4437,,GSM605566,
,,GDS4437,,GSM605567,
,,GDS4437,,GSM605568,
,,GDS4437,,GSM605569,
20450.0,GDS4437_7,GDS4437,hour 6,GSM605502,time
,,GDS4437,,GSM605503,
,,GDS4437,,GSM605504,
,,GDS4437,,GSM605505,
,,GDS4437,,GSM605506,
,,GDS4437,,GSM605518,
,,GDS4437,,GSM605519,
,,GDS4437,,GSM605520,
,,GDS4437,,GSM605521,
,,GDS4437,,GSM605522,
,,GDS4437,,GSM605523,
,,GDS4437,,GSM605531,
,,GDS4437,,GSM605532,
,,GDS4437,,GSM605533,
,,GDS4437,,GSM605543,
,,GDS4437,,GSM605544,
,,GDS4437,,GSM605545,
,,GDS4437,,GSM605546,
,,GDS4437,,GSM605547,
,,GDS4437,,GSM605561,
,,GDS4437,,GSM605562,
,,GDS4437,,GSM605563,
,,GDS4437,,GSM605564,
,,GDS4437,,GSM605565,
,,GDS4437,,GSM605574,
,,GDS4437,,GSM605575,
,,GDS4437,,GSM605576,
,,GDS4437,,GSM605577,
,,GDS4437,,GSM605560,
20451.0,GDS4437_8,GDS4437,hour 24,GSM605496,time
,,GDS4437,,GSM605497,
,,GDS4437,,GSM605498,
,,GDS4437,,GSM605499,
,,GDS4437,,GSM605500,
,,GDS4437,,GSM605501,
,,GDS4437,,GSM605513,
,,GDS4437,,GSM605514,
,,GDS4437,,GSM605515,
,,GDS4437,,GSM605516,
,,GDS4437,,GSM605517,
,,GDS4437,,GSM605527,
,,GDS4437,,GSM605528,
,,GDS4437,,GSM605529,
,,GDS4437,,GSM605530,
,,GDS4437,,GSM605539,
,,GDS4437,,GSM605540,
,,GDS4437,,GSM605541,
,,GDS4437,,GSM605542,
,,GDS4437,,GSM605554,
,,GDS4437,,GSM605555,
,,GDS4437,,GSM605556,
,,GDS4437,,GSM605557,
,,GDS4437,,GSM605558,
,,GDS4437,,GSM605559,
,,GDS4437,,GSM605570,
,,GDS4437,,GSM605571,
,,GDS4437,,GSM605572,
,,GDS4437,,GSM605573,
20452.0,GDS4438_1,GDS4438,RNAi-eater knock down,GSM783337,genotype/variation
,,GDS4438,,GSM783338,
,,GDS4438,,GSM783339,
,,GDS4438,,GSM783355,
,,GDS4438,,GSM783356,
,,GDS4438,,GSM783357,
,,GDS4438,,GSM783343,
,,GDS4438,,GSM783344,
,,GDS4438,,GSM783345,
,,GDS4438,,GSM783349,
,,GDS4438,,GSM783350,
,,GDS4438,,GSM783351,
20453.0,GDS4438_2,GDS4438,RNAi-control,GSM783334,genotype/variation
,,GDS4438,,GSM783335,
,,GDS4438,,GSM783336,
,,GDS4438,,GSM783352,
,,GDS4438,,GSM783353,
,,GDS4438,,GSM783354,
,,GDS4438,,GSM783340,
,,GDS4438,,GSM783341,
,,GDS4438,,GSM783342,
,,GDS4438,,GSM783346,
,,GDS4438,,GSM783347,
,,GDS4438,,GSM783348,
20454.0,GDS4438_3,GDS4438,Gram+/- bacteria exposure,GSM783355,agent
,,GDS4438,,GSM783356,
,,GDS4438,,GSM783357,
,,GDS4438,,GSM783343,
,,GDS4438,,GSM783344,
,,GDS4438,,GSM783345,
,,GDS4438,,GSM783349,
,,GDS4438,,GSM783350,
,,GDS4438,,GSM783351,
,,GDS4438,,GSM783352,
,,GDS4438,,GSM783353,
,,GDS4438,,GSM783354,
,,GDS4438,,GSM783340,
,,GDS4438,,GSM783341,
,,GDS4438,,GSM783342,
,,GDS4438,,GSM783346,
,,GDS4438,,GSM783347,
,,GDS4438,,GSM783348,
20455.0,GDS4438_4,GDS4438,no bacteria control,GSM783337,agent
,,GDS4438,,GSM783338,
,,GDS4438,,GSM783339,
,,GDS4438,,GSM783334,
,,GDS4438,,GSM783335,
,,GDS4438,,GSM783336,
20456.0,GDS4438_5,GDS4438,minute 30,GSM783337,time
,,GDS4438,,GSM783338,
,,GDS4438,,GSM783339,
,,GDS4438,,GSM783343,
,,GDS4438,,GSM783344,
,,GDS4438,,GSM783345,
,,GDS4438,,GSM783334,
,,GDS4438,,GSM783335,
,,GDS4438,,GSM783336,
,,GDS4438,,GSM783340,
,,GDS4438,,GSM783341,
,,GDS4438,,GSM783342,
20457.0,GDS4438_6,GDS4438,minute 90,GSM783349,time
,,GDS4438,,GSM783350,
,,GDS4438,,GSM783351,
,,GDS4438,,GSM783346,
,,GDS4438,,GSM783347,
,,GDS4438,,GSM783348,
20458.0,GDS4438_7,GDS4438,minute 180,GSM783355,time
,,GDS4438,,GSM783356,
,,GDS4438,,GSM783357,
,,GDS4438,,GSM783352,
,,GDS4438,,GSM783353,
,,GDS4438,,GSM783354,
20459.0,GDS4439_1,GDS4439,L-GMP,GSM610636,cell type
,,GDS4439,,GSM610637,
,,GDS4439,,GSM610638,
20460.0,GDS4439_2,GDS4439,normal GMP,GSM610618,cell type
,,GDS4439,,GSM610619,
,,GDS4439,,GSM610620,
,,GDS4439,,GSM610621,
20461.0,GDS4439_3,GDS4439,MOZ-TIF2,GSM610636,genotype/variation
,,GDS4439,,GSM610637,
,,GDS4439,,GSM610638,
20462.0,GDS4439_4,GDS4439,control,GSM610618,genotype/variation
,,GDS4439,,GSM610619,
,,GDS4439,,GSM610620,
,,GDS4439,,GSM610621,
20463.0,GDS4440_1,GDS4440,Otx2 knockout,GSM684727,genotype/variation
,,GDS4440,,GSM684728,
,,GDS4440,,GSM684729,
,,GDS4440,,GSM684730,
20464.0,GDS4440_2,GDS4440,control,GSM684731,genotype/variation
,,GDS4440,,GSM684732,
,,GDS4440,,GSM684733,
,,GDS4440,,GSM684734,
20465.0,GDS4441_1,GDS4441,RUNX1(41-214)-expressing,GSM986474,genotype/variation
,,GDS4441,,GSM986475,
,,GDS4441,,GSM986476,
20466.0,GDS4441_2,GDS4441,Runx1-knockout (Runx1floxed/floxedMxCre+/-),GSM986471,genotype/variation
,,GDS4441,,GSM986472,
,,GDS4441,,GSM986473,
20467.0,GDS4441_3,GDS4441,control (Runx1floxed/floxedMxCre-/-),GSM986468,genotype/variation
,,GDS4441,,GSM986469,
,,GDS4441,,GSM986470,
20468.0,GDS4442_1,GDS4442,doxycycline induction,GSM739475,protocol
,,GDS4442,,GSM739476,
,,GDS4442,,GSM739477,
,,GDS4442,,GSM739481,
,,GDS4442,,GSM739482,
,,GDS4442,,GSM739483,
,,GDS4442,,GSM739487,
,,GDS4442,,GSM739488,
,,GDS4442,,GSM739489,
20469.0,GDS4442_2,GDS4442,no induction,GSM739472,protocol
,,GDS4442,,GSM739473,
,,GDS4442,,GSM739474,
,,GDS4442,,GSM739478,
,,GDS4442,,GSM739479,
,,GDS4442,,GSM739480,
,,GDS4442,,GSM739484,
,,GDS4442,,GSM739485,
,,GDS4442,,GSM739486,
20470.0,GDS4442_3,GDS4442,hour 12,GSM739472,time
,,GDS4442,,GSM739473,
,,GDS4442,,GSM739474,
,,GDS4442,,GSM739475,
,,GDS4442,,GSM739476,
,,GDS4442,,GSM739477,
20471.0,GDS4442_4,GDS4442,hour 24,GSM739478,time
,,GDS4442,,GSM739479,
,,GDS4442,,GSM739480,
,,GDS4442,,GSM739481,
,,GDS4442,,GSM739482,
,,GDS4442,,GSM739483,
20472.0,GDS4442_5,GDS4442,hour 48,GSM739484,time
,,GDS4442,,GSM739485,
,,GDS4442,,GSM739486,
,,GDS4442,,GSM739487,
,,GDS4442,,GSM739488,
,,GDS4442,,GSM739489,
20473.0,GDS4443_1,GDS4443,Dlx5-null,GSM556780,genotype/variation
,,GDS4443,,GSM556781,
,,GDS4443,,GSM556784,
,,GDS4443,,GSM556785,
20474.0,GDS4443_2,GDS4443,wild type,GSM556779,genotype/variation
,,GDS4443,,GSM556782,
,,GDS4443,,GSM556783,
,,GDS4443,,GSM556778,
20475.0,GDS4443_3,GDS4443,embryonic stage E10,GSM556780,age
,,GDS4443,,GSM556781,
,,GDS4443,,GSM556778,
,,GDS4443,,GSM556779,
20476.0,GDS4443_4,GDS4443,embryonic stage E10.5,GSM556784,age
,,GDS4443,,GSM556785,
,,GDS4443,,GSM556782,
,,GDS4443,,GSM556783,
20477.0,GDS4444_1,GDS4444,pre NB-UVB,GSM688772,protocol
,,GDS4444,,GSM688771,
,,GDS4444,,GSM688770,
,,GDS4444,,GSM688769,
,,GDS4444,,GSM688768,
,,GDS4444,,GSM688767,
,,GDS4444,,GSM688766,
,,GDS4444,,GSM688765,
,,GDS4444,,GSM688764,
,,GDS4444,,GSM688763,
,,GDS4444,,GSM688762,
,,GDS4444,,GSM688761,
,,GDS4444,,GSM688760,
,,GDS4444,,GSM688759,
,,GDS4444,,GSM688758,
,,GDS4444,,GSM688757,
,,GDS4444,,GSM688756,
20478.0,GDS4444_2,GDS4444,post NB-UVB,GSM688755,protocol
,,GDS4444,,GSM688754,
,,GDS4444,,GSM688753,
,,GDS4444,,GSM688752,
,,GDS4444,,GSM688751,
,,GDS4444,,GSM688750,
,,GDS4444,,GSM688749,
,,GDS4444,,GSM688748,
,,GDS4444,,GSM688747,
,,GDS4444,,GSM688746,
,,GDS4444,,GSM688745,
,,GDS4444,,GSM688744,
,,GDS4444,,GSM688743,
,,GDS4444,,GSM688742,
,,GDS4444,,GSM688741,
,,GDS4444,,GSM688740,
,,GDS4444,,GSM688739,
,,GDS4444,,GSM688738,
20479.0,GDS4444_3,GDS4444,lesional skin,GSM688741,tissue
,,GDS4444,,GSM688761,
,,GDS4444,,GSM688743,
,,GDS4444,,GSM688763,
,,GDS4444,,GSM688745,
,,GDS4444,,GSM688765,
,,GDS4444,,GSM688755,
,,GDS4444,,GSM688772,
,,GDS4444,,GSM688747,
,,GDS4444,,GSM688767,
,,GDS4444,,GSM688751,
,,GDS4444,,GSM688749,
,,GDS4444,,GSM688768,
,,GDS4444,,GSM688739,
,,GDS4444,,GSM688757,
,,GDS4444,,GSM688753,
,,GDS4444,,GSM688770,
,,GDS4444,,GSM688759,
20480.0,GDS4444_4,GDS4444,non-lesional  skin,GSM688740,tissue
,,GDS4444,,GSM688760,
,,GDS4444,,GSM688742,
,,GDS4444,,GSM688762,
,,GDS4444,,GSM688744,
,,GDS4444,,GSM688764,
,,GDS4444,,GSM688754,
,,GDS4444,,GSM688771,
,,GDS4444,,GSM688746,
,,GDS4444,,GSM688766,
,,GDS4444,,GSM688750,
